"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"PSW00040307","1949-01-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   20",",,X","    0",",,X","    0",",,X","  294",",,X","  244",",,X",,,,,,
"PSW00040307","1949-01-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   64",",,X","    0",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,,
"PSW00040307","1949-01-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  256",",,X",,,,,,
"PSW00040307","1949-01-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   23",",,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,,
"PSW00040307","1949-01-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   43",",,X","    0",",,X","    0",",,X","  294",",,X","  233",",,X",,,,,,
"PSW00040307","1949-01-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  701",",,X","    0",",,X","    0",",,X","  267",",,X","  222",",,X",,,,,,
"PSW00040307","1949-01-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   46",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-01-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   23",",,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,,
"PSW00040307","1949-01-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   25",",,X","    0",",,X","    0",",,X","  294",",,X","  244",",,X",,,,,,
"PSW00040307","1949-01-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-01-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   15",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-01-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-01-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-01-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   13",",,X","    0",",,X","    0",",,X","  306",",,X","  233",",,X",,,,,,
"PSW00040307","1949-01-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-01-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  233",",,X",,,,,,
"PSW00040307","1949-01-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   79",",,X","    0",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,,
"PSW00040307","1949-01-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   13",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-01-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X","    0",",,X","    0",",,X","  311",",,X","  250",",,X",,,,,,
"PSW00040307","1949-01-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-01-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-01-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   41",",,X","    0",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,,
"PSW00040307","1949-01-31","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  401",",,X","    0",",,X","    0",",,X","  294",",,X","  244",",,X",,,,,,
"PSW00040307","1949-02-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  124",",,X","    0",",,X","    0",",,X","  289",",,X","  239",",,X",,,,,,
"PSW00040307","1949-02-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  498",",,X","    0",",,X","    0",",,X","  294",",,X","  233",",,X",,,,,,
"PSW00040307","1949-02-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-02-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   69",",,X","    0",",,X","    0",",,X","  311",",,X","  233",",,X",,,,,,
"PSW00040307","1949-02-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   23",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,,
"PSW00040307","1949-02-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
"PSW00040307","1949-02-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   10",",,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
"PSW00040307","1949-02-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   69",",,X","    0",",,X","    0",",,X","  306",",,X","  233",",,X",,,,,,
"PSW00040307","1949-02-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X","    0",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,,
"PSW00040307","1949-02-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  112",",,X","    0",",,X","    0",",,X","  289",",,X","  239",",,X",,,,,,
"PSW00040307","1949-02-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X","    0",",,X","    0",",,X","  294",",,X","  239",",,X",,,,,,
"PSW00040307","1949-02-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-02-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
"PSW00040307","1949-02-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  523",",,X","    0",",,X","    0",",,X","  272",",,X","  244",",,X",,,,,,
"PSW00040307","1949-02-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   23",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-02-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  114",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-02-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  147",",,X","    0",",,X","    0",",,X","  289",",,X","  239",",,X",,,,,,
"PSW00040307","1949-02-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  384",",,X","    0",",,X","    0",",,X","  306",",,X","  222",",,X",,,,,,
"PSW00040307","1949-02-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-02-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   36",",,X","    0",",,X","    0",",,X","  300",",,X","  228",",,X",,,,,,
"PSW00040307","1949-02-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  244",",,X",,,,,,
"PSW00040307","1949-02-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-02-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  261",",,X",,,,,,
"PSW00040307","1949-02-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  250",",,X",,,,,,
"PSW00040307","1949-02-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   71",",,X","    0",",,X","    0",",,X","  306",",,X","  222",",,X",,,,,,
"PSW00040307","1949-02-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  523",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,,
"PSW00040307","1949-02-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  107",",,X","    0",",,X","    0",",,X","  289",",,X","  239",",,X",,,,,,
"PSW00040307","1949-02-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   10",",,X","    0",",,X","    0",",,X","  289",",,X","  233",",,X",,,,,,
"PSW00040307","1949-03-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  289",",,X","  244",",,X",,,,,,
"PSW00040307","1949-03-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   81",",,X","    0",",,X","    0",",,X","  294",",,X","  233",",,X",,,,,,
"PSW00040307","1949-03-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  246",",,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,,
"PSW00040307","1949-03-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   41",",,X","    0",",,X","    0",",,X","  294",",,X","  217",",,X",,,,,,
"PSW00040307","1949-03-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   48",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-03-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X","    0",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,,
"PSW00040307","1949-03-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  300",",,X","  256",",,X",,,,,,
"PSW00040307","1949-03-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   94",",,X","    0",",,X","    0",",,X","  289",",,X","  228",",,X",,,,,,
"PSW00040307","1949-03-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   25",",,X","    0",",,X","    0",",,X","  306",",,X","  233",",,X",,,,,,
"PSW00040307","1949-03-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  163",",,X","    0",",,X","    0",",,X","  272",",,X","  250",",,X",,,,,,
"PSW00040307","1949-03-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  328",",,X","    0",",,X","    0",",,X","  294",",,X","  239",",,X",,,,,,
"PSW00040307","1949-03-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  617",",,X","    0",",,X","    0",",,X","  300",",,X","  222",",,X",,,,,,
"PSW00040307","1949-03-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  233",",,X",,,,,,
"PSW00040307","1949-03-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   61",",,X","    0",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,,
"PSW00040307","1949-03-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
"PSW00040307","1949-03-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  114",",,X","    0",",,X","    0",",,X","  283",",,X","  250",",,X",,,,,,
"PSW00040307","1949-03-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   81",",,X","    0",",,X","    0",",,X","  300",",,X","  222",",,X",,,,,,
"PSW00040307","1949-03-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,,
"PSW00040307","1949-03-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   20",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-03-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  239",",,X",,,,,,
"PSW00040307","1949-03-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  102",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-03-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   13",",,X","    0",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,,
"PSW00040307","1949-03-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  137",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-03-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   15",",,X","    0",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,,
"PSW00040307","1949-03-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    8",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-03-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   94",",,X","    0",",,X","    0",",,X","  311",",,X","  233",",,X",,,,,,
"PSW00040307","1949-03-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  196",",,X","    0",",,X","    0",",,X","  311",",,X","  228",",,X",,,,,,
"PSW00040307","1949-03-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  233",",,X",,,,,,
"PSW00040307","1949-03-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,,
"PSW00040307","1949-03-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   71",",,X","    0",",,X","    0",",,X","  306",",,X","  233",",,X",,,,,,
"PSW00040307","1949-03-31","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   69",",,X","    0",",,X","    0",",,X","  311",",,X","  250",",,X",,,,,,
"PSW00040307","1949-05-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   13",",,X","    0",",,X","    0",",,X","  289",",,X","  239",",,X",,,,,,
"PSW00040307","1949-05-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  267",",,X","  228",",,X",,,,,,
"PSW00040307","1949-05-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  841",",,X","    0",",,X","    0",",,X","  272",",,X","  239",",,X",,,,,,
"PSW00040307","1949-05-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  102",",,X","    0",",,X","    0",",,X","  300",",,X","  228",",,X",,,,,,
"PSW00040307","1949-05-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   38",",,X","    0",",,X","    0",",,X","  317",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   23",",,X","    0",",,X","    0",",,X","  306",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  356",",,X","    0",",,X","    0",",,X","  283",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  317",",,X","  228",",,X",,,,,,
"PSW00040307","1949-05-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   74",",,X","    0",",,X","    0",",,X","  306",",,X","  239",",,X",,,,,,
"PSW00040307","1949-05-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   76",",,X","    0",",,X","    0",",,X","  328",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   48",",,X","    0",",,X","    0",",,X","  311",",,X","  239",",,X",,,,,,
"PSW00040307","1949-05-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  322",",,X","  244",",,X",,,,,,
"PSW00040307","1949-05-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  173",",,X","    0",",,X","    0",",,X","  278",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  686",",,X","    0",",,X","    0",",,X","  289",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  518",",,X","    0",",,X","    0",",,X","  300",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  239",",,X",,,,,,
"PSW00040307","1949-05-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    3",",,X","    0",",,X","    0",",,X","  289",",,X","  244",",,X",,,,,,
"PSW00040307","1949-05-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  569",",,X","    0",",,X","    0",",,X","  283",",,X","  239",",,X",,,,,,
"PSW00040307","1949-05-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  137",",,X","    0",",,X","    0",",,X","  317",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X","    0",",,X","    0",",,X","  328",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  239",",,X",,,,,,
"PSW00040307","1949-05-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  322",",,X","  250",",,X",,,,,,
"PSW00040307","1949-05-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  396",",,X","    0",",,X","    0",",,X","  272",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  112",",,X","    0",",,X","    0",",,X","  306",",,X","  228",",,X",,,,,,
"PSW00040307","1949-05-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  991",",,X","    0",",,X","    0",",,X","  278",",,X","  228",",,X",,,,,,
"PSW00040307","1949-05-26","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,,
"PSW00040307","1949-05-27","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  142",",,X","    0",",,X","    0",",,X","  300",",,X","  250",",,X",,,,,,
"PSW00040307","1949-05-28","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  114",",,X","    0",",,X","    0",",,X","  294",",,X","  233",",,X",,,,,,
"PSW00040307","1949-05-29","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    5",",,X","    0",",,X","    0",",,X","  300",",,X","  256",",,X",,,,,,
"PSW00040307","1949-05-30","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  221",",,X","    0",",,X","    0",",,X","  272",",,X","  239",",,X",,,,,,
"PSW00040307","1949-06-01","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,,
"PSW00040307","1949-06-02","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,,
"PSW00040307","1949-06-03","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  256",",,X",,,,,,
"PSW00040307","1949-06-04","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  328",",,X","  256",",,X",,,,,,
"PSW00040307","1949-06-05","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  107",",,X","    0",",,X","    0",",,X","  300",",,X","  256",",,X",,,,,,
"PSW00040307","1949-06-06","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  122",",,X","    0",",,X","    0",",,X","  300",",,X","  256",",,X",,,,,,
"PSW00040307","1949-06-07","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   18",",,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
"PSW00040307","1949-06-08","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   10",",,X","    0",",,X","    0",",,X","  283",",,X","  244",",,X",,,,,,
"PSW00040307","1949-06-09","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   28",",,X","    0",",,X","    0",",,X","  300",",,X","  239",",,X",,,,,,
"PSW00040307","1949-06-10","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  261",",,X",,,,,,
"PSW00040307","1949-06-11","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  250",",,X",,,,,,
"PSW00040307","1949-06-12","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   81",",,X","    0",",,X","    0",",,X","  311",",,X","  256",",,X",,,,,,
"PSW00040307","1949-06-13","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-06-14","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  191",",,X","    0",",,X","    0",",,X","  283",",,X","  256",",,X",,,,,,
"PSW00040307","1949-06-15","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  107",",,X","    0",",,X","    0",",,X","  289",",,X","  228",",,X",,,,,,
"PSW00040307","1949-06-16","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  625",",,X","    0",",,X","    0",",,X","  306",",,X","  244",",,X",,,,,,
"PSW00040307","1949-06-17","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
"PSW00040307","1949-06-18","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   89",",,X","    0",",,X","    0",",,X","  311",",,X","  244",",,X",,,,,,
"PSW00040307","1949-06-19","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  371",",,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
"PSW00040307","1949-06-20","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0","T,,X","    0",",,X","    0",",,X","  300",",,X","  233",",,X",,,,,,
"PSW00040307","1949-06-21","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  250",",,X",,,,,,
"PSW00040307","1949-06-22","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   84",",,X","    0",",,X","    0",",,X","  306",",,X","  256",",,X",,,,,,
"PSW00040307","1949-06-23","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","  117",",,X","    0",",,X","    0",",,X","  294",",,X","  244",",,X",,,,,,
"PSW00040307","1949-06-24","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   38",",,X","    0",",,X","    0",",,X","  317",",,X","  250",",,X",,,,,,
"PSW00040307","1949-06-25","7.33333","134.48333","30.2","KOROR ISLAND NF, PW PS","   36",",,X","    0",",,X","    0",",,X","  306",",,X","  250",",,X",,,,,,
